Ticket_ID,Sale_Date,Source_Station,Destination_Station,Passenger_Age,Coach_Type,Ticket_Price,Payment_Mode
001477,2023-07-04,HWH,HWH,35,General,332,UPI
001478,2023-07-04,Gorakhpur,BCT,77,General,387,UPI
001479,2023-07-04,MAS,MAS,76,General,337,NetBanking
001480,2023-07-04,Delhi,MAS,37,Sleeper,773,Card
001481,2023-07-04,Mumbai,HWH,9,General,296,Cash
001482,2023-07-04,Jaipur,Mumbai,62,AC,2182,Card
001483,2023-07-04,BCT,Delhi,15,Sleeper,753,UPI
001484,2023-07-05,BCT,SBC,27,AC,2194,Card
001485,2023-07-05,Delhi,Delhi,49,Sleeper,841,NetBanking
001486,2023-07-05,HWH,Chennai,31,Sleeper,903,Cash
001487,2023-07-05,NDLS,SBC,60,Sleeper,884,Cash
001488,2023-07-05,BCT,MAS,63,Sleeper,626,Card
001489,2023-07-05,Gorakhpur,Gorakhpur,44,Sleeper,1001,NetBanking
001490,2023-07-05,MAS,SBC,22,Sleeper,959,UPI
001491,2023-07-05,BCT,MAS,55,Sleeper,659,NetBanking
001492,2023-07-06,Chennai,SBC,65,Sleeper,801,Cash
001493,2023-07-06,MAS,MAS,27,Sleeper,1180,NetBanking
001494,2023-07-06,MAS,Chennai,40,AC,2469,Card
001495,2023-07-06,BCT,Chennai,42,Sleeper,969,NetBanking
001496,2023-07-06,NDLS,NDLS,76,Sleeper,1132,Cash
001497,2023-07-06,NDLS,HWH,60,Sleeper,751,UPI
001498,2023-07-06,HWH,MAS,43,Sleeper,701,Card
001499,2023-07-06,Delhi,BCT,80,Sleeper,1045,Card
001500,2023-07-07,Gorakhpur,SBC,73,General,428,UPI
001501,2023-07-07,Mumbai,Chennai,32,Sleeper,724,Card
001502,2023-07-07,SBC,BCT,25,Sleeper,835,Card
001503,2023-07-07,Mumbai,Mumbai,66,AC,1661,UPI
001504,2023-07-07,Chennai,Gorakhpur,27,Sleeper,1153,Card
001505,2023-07-07,NDLS,Delhi,25,Sleeper,952,NetBanking
001506,2023-07-07,HWH,Chennai,79,Sleeper,667,UPI
001507,2023-07-07,Chennai,BCT,20,Sleeper,772,Cash
001508,2023-07-08,Mumbai,SBC,66,Sleeper,1158,UPI
001509,2023-07-08,MAS,MAS,69,Sleeper,860,NetBanking
001510,2023-07-08,Delhi,Chennai,9,General,416,UPI
001511,2023-07-08,MAS,NDLS,50,General,323,Card
001512,2023-07-08,Mumbai,HWH,68,General,492,Card
001513,2023-07-08,BCT,Jaipur,45,General,361,NetBanking
001514,2023-07-08,Delhi,Chennai,48,AC,1700,Cash
001515,2023-07-08,HWH,SBC,19,AC,1953,Cash
001516,2023-07-09,Jaipur,MAS,72,AC,1901,Card
001517,2023-07-09,MAS,Delhi,55,Sleeper,1061,UPI
001518,2023-07-09,BCT,SBC,58,General,474,NetBanking
001519,2023-07-09,Chennai,HWH,72,Sleeper,805,Card
001520,2023-07-09,Jaipur,SBC,46,General,239,UPI
001521,2023-07-09,Chennai,MAS,50,AC,1772,UPI
001522,2023-07-09,NDLS,NDLS,29,General,387,Card
001523,2023-07-09,Jaipur,NDLS,71,Sleeper,692,UPI
001524,2023-07-10,Delhi,Gorakhpur,39,AC,1541,Card
001525,2023-07-10,NDLS,MAS,77,Sleeper,1064,Cash
001526,2023-07-10,Delhi,NDLS,26,Sleeper,978,Card
001527,2023-07-10,Gorakhpur,Delhi,13,Sleeper,706,Cash
001528,2023-07-10,BCT,NDLS,28,Sleeper,927,UPI
001529,2023-07-10,Mumbai,Chennai,27,General,264,UPI
001530,2023-07-10,Chennai,Mumbai,65,Sleeper,964,NetBanking
001531,2023-07-10,Mumbai,HWH,41,Sleeper,1083,Cash
001532,2023-07-11,Jaipur,Gorakhpur,49,Sleeper,623,NetBanking
001533,2023-07-11,MAS,SBC,19,General,227,NetBanking
001534,2023-07-11,MAS,HWH,61,Sleeper,661,Cash
001535,2023-07-11,Chennai,SBC,18,Sleeper,1090,NetBanking
001536,2023-07-11,NDLS,Jaipur,56,AC,1772,Cash
001537,2023-07-11,Chennai,Gorakhpur,40,AC,1728,Cash
001538,2023-07-11,Gorakhpur,Gorakhpur,31,Sleeper,619,UPI
001539,2023-07-11,Gorakhpur,Mumbai,21,AC,1502,Cash
001540,2023-07-12,Mumbai,Chennai,45,Sleeper,1020,UPI
001541,2023-07-12,Jaipur,MAS,8,General,417,Cash
001542,2023-07-12,Gorakhpur,SBC,7,AC,2410,UPI
001543,2023-07-12,BCT,SBC,23,Sleeper,906,Card
001544,2023-07-12,NDLS,Jaipur,45,Sleeper,1031,Cash
001545,2023-07-12,NDLS,BCT,44,General,335,UPI
001546,2023-07-12,Gorakhpur,Gorakhpur,62,Sleeper,1114,NetBanking
001547,2023-07-12,SBC,Gorakhpur,43,General,392,Card
001548,2023-07-13,MAS,Mumbai,11,Sleeper,1184,UPI
001549,2023-07-13,SBC,Mumbai,40,AC,1914,Cash
001550,2023-07-13,Jaipur,MAS,80,Sleeper,717,UPI
001551,2023-07-13,Jaipur,SBC,24,General,353,Cash
001552,2023-07-13,Delhi,Gorakhpur,80,Sleeper,808,Card
001553,2023-07-13,Jaipur,Jaipur,33,General,233,Cash
001554,2023-07-13,Delhi,Gorakhpur,72,General,336,Cash
001555,2023-07-13,NDLS,Jaipur,70,Sleeper,917,NetBanking
001556,2023-07-14,BCT,Chennai,51,Sleeper,719,Cash
001557,2023-07-14,HWH,Chennai,27,Sleeper,1124,UPI
001558,2023-07-14,MAS,BCT,10,Sleeper,1180,Cash
001559,2023-07-14,Delhi,Mumbai,22,General,456,NetBanking
001560,2023-07-14,Mumbai,MAS,57,General,288,Card
001561,2023-07-14,BCT,NDLS,26,Sleeper,1111,Card
001562,2023-07-14,Chennai,NDLS,72,Sleeper,646,NetBanking
001563,2023-07-14,Mumbai,SBC,79,General,459,NetBanking
001564,2023-07-15,BCT,Gorakhpur,39,Sleeper,1121,UPI
001565,2023-07-15,Mumbai,SBC,79,General,483,UPI
001566,2023-07-15,Gorakhpur,HWH,13,Sleeper,976,UPI
001567,2023-07-15,Mumbai,Gorakhpur,35,Sleeper,733,UPI
001568,2023-07-15,Delhi,NDLS,47,AC,2166,UPI
001569,2023-07-15,BCT,NDLS,79,Sleeper,847,Card
001570,2023-07-15,Chennai,BCT,21,Sleeper,917,Card
001571,2023-07-15,Jaipur,NDLS,55,Sleeper,1035,Cash
001572,2023-07-16,Mumbai,Mumbai,70,AC,1675,NetBanking
001573,2023-07-16,Chennai,MAS,28,General,373,UPI
001574,2023-07-16,BCT,Gorakhpur,19,General,273,UPI
001575,2023-07-16,Chennai,SBC,32,Sleeper,950,NetBanking
001576,2023-07-16,HWH,Gorakhpur,7,AC,1642,Cash
001577,2023-07-16,HWH,Gorakhpur,33,AC,2466,NetBanking
001578,2023-07-16,Mumbai,NDLS,56,Sleeper,997,NetBanking
001579,2023-07-16,Mumbai,NDLS,58,Sleeper,968,UPI
001580,2023-07-17,Mumbai,HWH,62,Sleeper,1100,Card
001581,2023-07-17,MAS,Jaipur,49,Sleeper,969,NetBanking
001582,2023-07-17,Gorakhpur,BCT,54,Sleeper,1178,UPI
001583,2023-07-17,Chennai,Gorakhpur,26,Sleeper,981,Card
001584,2023-07-17,SBC,HWH,56,Sleeper,685,UPI
001585,2023-07-17,NDLS,Gorakhpur,57,General,474,Card
001586,2023-07-17,Mumbai,Mumbai,35,AC,2238,NetBanking
001587,2023-07-17,Delhi,NDLS,75,Sleeper,1059,Card
001588,2023-07-18,HWH,HWH,52,Sleeper,924,Card
001589,2023-07-18,HWH,Delhi,35,Sleeper,1121,NetBanking
001590,2023-07-18,Jaipur,Mumbai,8,General,487,Cash
001591,2023-07-18,NDLS,SBC,39,Sleeper,1058,NetBanking
001592,2023-07-18,Chennai,HWH,71,General,311,Cash
001593,2023-07-18,BCT,Chennai,68,AC,2497,UPI
001594,2023-07-18,NDLS,SBC,13,AC,2035,Card
001595,2023-07-18,Gorakhpur,Delhi,50,General,490,UPI
001596,2023-07-19,Mumbai,BCT,60,Sleeper,767,UPI
001597,2023-07-19,Delhi,MAS,60,Sleeper,1027,Card
001598,2023-07-19,Chennai,NDLS,30,AC,2201,Card
001599,2023-07-19,Chennai,MAS,64,AC,1989,NetBanking
001600,2023-07-19,Mumbai,NDLS,76,General,395,Cash
001601,2023-07-19,Gorakhpur,MAS,52,AC,2044,Cash
001602,2023-07-19,Mumbai,BCT,62,Sleeper,610,UPI
001603,2023-07-19,Mumbai,Delhi,67,Sleeper,1181,NetBanking
001604,2023-07-19,NDLS,Delhi,62,Sleeper,855,Card
001605,2023-07-20,Delhi,Chennai,7,AC,1895,Cash
001606,2023-07-20,Chennai,Mumbai,11,Sleeper,1008,Card
001607,2023-07-20,Jaipur,Chennai,56,AC,1861,UPI
001608,2023-07-20,Mumbai,NDLS,66,General,458,NetBanking
001609,2023-07-20,MAS,HWH,6,Sleeper,602,NetBanking
001610,2023-07-20,BCT,Delhi,37,Sleeper,683,Cash
001611,2023-07-20,Mumbai,NDLS,16,General,355,UPI
001612,2023-07-20,Mumbai,Chennai,52,Sleeper,775,NetBanking
001613,2023-07-21,Chennai,Delhi,80,Sleeper,1071,Card
001614,2023-07-21,HWH,NDLS,57,Sleeper,1023,Card
001615,2023-07-21,SBC,Jaipur,78,Sleeper,733,Cash
001616,2023-07-21,BCT,BCT,45,Sleeper,979,Cash
001617,2023-07-21,HWH,Delhi,62,General,354,NetBanking
001618,2023-07-21,NDLS,Jaipur,72,Sleeper,876,UPI
001619,2023-07-21,MAS,Chennai,27,Sleeper,835,Card
001620,2023-07-21,SBC,SBC,40,General,439,UPI
001621,2023-07-22,BCT,NDLS,25,Sleeper,612,Card
001622,2023-07-22,HWH,Jaipur,76,AC,1841,NetBanking
001623,2023-07-22,Delhi,BCT,59,Sleeper,634,Card
001624,2023-07-22,Delhi,MAS,60,General,246,NetBanking
001625,2023-07-22,Gorakhpur,MAS,17,AC,1713,NetBanking
001626,2023-07-22,Mumbai,Gorakhpur,26,Sleeper,1011,NetBanking
001627,2023-07-22,MAS,BCT,11,Sleeper,1004,Card
001628,2023-07-22,SBC,Gorakhpur,28,Sleeper,1093,Card
001629,2023-07-23,BCT,Gorakhpur,65,AC,2157,Card
001630,2023-07-23,Delhi,Gorakhpur,9,Sleeper,758,UPI
001631,2023-07-23,MAS,HWH,54,General,324,Cash
001632,2023-07-23,SBC,Delhi,66,Sleeper,709,Cash
001633,2023-07-23,Gorakhpur,Delhi,59,Sleeper,1148,Cash
001634,2023-07-23,Delhi,MAS,30,General,476,NetBanking
001635,2023-07-23,Chennai,NDLS,14,General,213,NetBanking
001636,2023-07-23,Delhi,Mumbai,15,Sleeper,946,Card
001637,2023-07-24,Jaipur,BCT,44,Sleeper,878,UPI
001638,2023-07-24,Chennai,Mumbai,15,AC,1978,Card
001639,2023-07-24,MAS,Chennai,8,General,310,Cash
001640,2023-07-24,Gorakhpur,NDLS,6,General,323,UPI
001641,2023-07-24,HWH,Gorakhpur,43,Sleeper,1030,Card
001642,2023-07-24,NDLS,Jaipur,27,General,229,Cash
001643,2023-07-24,Mumbai,HWH,49,Sleeper,714,Card
001644,2023-07-24,Mumbai,Jaipur,78,Sleeper,689,NetBanking
001645,2023-07-25,Delhi,Jaipur,46,AC,1711,Cash
001646,2023-07-25,BCT,Mumbai,46,General,237,Card
001647,2023-07-25,Chennai,SBC,33,AC,2094,NetBanking
001648,2023-07-25,Jaipur,HWH,20,General,226,Card
001649,2023-07-25,Delhi,Chennai,71,General,416,NetBanking
001650,2023-07-25,Gorakhpur,HWH,64,General,414,UPI
001651,2023-07-25,NDLS,Gorakhpur,8,AC,2232,UPI
001652,2023-07-25,HWH,Gorakhpur,20,Sleeper,614,NetBanking
001653,2023-07-26,NDLS,Gorakhpur,45,Sleeper,858,Card
001654,2023-07-26,Jaipur,NDLS,10,Sleeper,1062,Cash
001655,2023-07-26,NDLS,SBC,46,AC,1619,Card
001656,2023-07-26,NDLS,NDLS,61,General,327,Cash
001657,2023-07-26,MAS,Gorakhpur,32,Sleeper,1122,UPI
001658,2023-07-26,Gorakhpur,Chennai,27,Sleeper,924,Cash
001659,2023-07-26,Gorakhpur,Gorakhpur,80,Sleeper,919,Card
001660,2023-07-26,SBC,NDLS,46,Sleeper,1105,UPI
001661,2023-07-27,Delhi,HWH,16,Sleeper,1125,Cash
001662,2023-07-27,BCT,Jaipur,68,Sleeper,649,Cash
001663,2023-07-27,SBC,HWH,62,General,271,Cash
001664,2023-07-27,Gorakhpur,Gorakhpur,55,Sleeper,668,UPI
001665,2023-07-27,Mumbai,MAS,33,General,215,NetBanking
001666,2023-07-27,Delhi,HWH,23,General,255,Card
001667,2023-07-27,Jaipur,Delhi,49,Sleeper,731,NetBanking
001668,2023-07-27,MAS,Jaipur,58,General,247,Card
001669,2023-07-28,HWH,Delhi,70,AC,1747,Card
001670,2023-07-28,Mumbai,Jaipur,76,General,472,Cash
001671,2023-07-28,Gorakhpur,SBC,17,Sleeper,948,Cash
001672,2023-07-28,Delhi,Delhi,69,General,237,Cash
001673,2023-07-28,Gorakhpur,HWH,16,General,439,NetBanking
001674,2023-07-28,Chennai,Jaipur,75,General,320,NetBanking
001675,2023-07-28,SBC,SBC,18,General,247,UPI
001676,2023-07-28,HWH,Mumbai,46,Sleeper,609,NetBanking
001677,2023-07-29,HWH,MAS,80,AC,1732,NetBanking
001678,2023-07-29,BCT,BCT,52,Sleeper,635,Card
001679,2023-07-29,Chennai,SBC,28,AC,1912,Cash
001680,2023-07-29,NDLS,HWH,69,Sleeper,1061,Cash
001681,2023-07-29,Chennai,HWH,21,Sleeper,603,Cash
001682,2023-07-29,HWH,MAS,42,General,243,Card
001683,2023-07-29,Mumbai,MAS,32,Sleeper,1167,NetBanking
001684,2023-07-29,BCT,SBC,37,General,241,Cash
001685,2023-07-30,Jaipur,Gorakhpur,28,AC,1754,Card
001686,2023-07-30,Mumbai,MAS,74,General,427,Cash
001687,2023-07-30,Delhi,Gorakhpur,8,General,313,Cash
001688,2023-07-30,NDLS,Mumbai,37,Sleeper,996,NetBanking
001689,2023-07-30,SBC,HWH,14,Sleeper,773,Cash
001690,2023-07-30,Jaipur,SBC,40,General,454,Card
001691,2023-07-30,Mumbai,MAS,77,AC,1965,UPI
001692,2023-07-30,Delhi,Mumbai,35,Sleeper,876,UPI
001693,2023-07-31,Gorakhpur,SBC,8,Sleeper,1063,NetBanking
001694,2023-07-31,MAS,Jaipur,12,AC,2346,UPI
001695,2023-07-31,NDLS,BCT,31,Sleeper,1101,NetBanking
001696,2023-07-31,SBC,Jaipur,40,AC,1940,UPI
001697,2023-07-31,BCT,NDLS,13,AC,1568,Cash
001698,2023-07-31,Chennai,Gorakhpur,47,AC,2008,UPI
001699,2023-07-31,MAS,NDLS,28,General,429,NetBanking
001700,2023-07-31,NDLS,Chennai,41,Sleeper,666,NetBanking
001701,2023-08-01,Jaipur,Mumbai,45,General,235,Cash
001702,2023-08-01,Gorakhpur,Gorakhpur,30,Sleeper,1016,Card
001703,2023-08-01,BCT,Mumbai,8,Sleeper,758,Cash
001704,2023-08-01,HWH,Jaipur,5,Sleeper,748,Card
001705,2023-08-01,Mumbai,Delhi,24,Sleeper,626,UPI
001706,2023-08-01,Mumbai,Gorakhpur,49,AC,2486,NetBanking
001707,2023-08-01,BCT,HWH,73,Sleeper,1183,NetBanking
001708,2023-08-01,HWH,Mumbai,56,Sleeper,847,Card
001709,2023-08-02,Mumbai,HWH,68,Sleeper,700,NetBanking
001710,2023-08-02,NDLS,Delhi,25,Sleeper,695,Card
001711,2023-08-02,BCT,MAS,76,AC,1883,UPI
001712,2023-08-02,BCT,Mumbai,80,AC,1781,UPI
001713,2023-08-02,Jaipur,NDLS,29,General,477,Cash
001714,2023-08-02,HWH,Mumbai,71,Sleeper,1128,Cash
001715,2023-08-02,Jaipur,MAS,30,AC,1762,UPI
001716,2023-08-02,HWH,Jaipur,31,General,306,UPI
001717,2023-08-03,Jaipur,SBC,56,AC,2079,Card
001718,2023-08-03,BCT,NDLS,67,Sleeper,892,Cash
001719,2023-08-03,Chennai,NDLS,49,General,493,UPI
001720,2023-08-03,Chennai,Delhi,62,Sleeper,994,Card
001721,2023-08-03,Chennai,Jaipur,42,AC,2012,UPI
001722,2023-08-03,BCT,NDLS,39,AC,2420,NetBanking
001723,2023-08-03,Mumbai,BCT,50,Sleeper,779,UPI
001724,2023-08-03,Gorakhpur,HWH,75,AC,2419,UPI
001725,2023-08-04,SBC,Gorakhpur,7,Sleeper,834,NetBanking
001726,2023-08-04,Gorakhpur,BCT,10,AC,2451,Card
001727,2023-08-04,Chennai,SBC,17,Sleeper,936,Cash
001728,2023-08-04,Mumbai,Mumbai,50,General,207,UPI
001729,2023-08-04,BCT,Jaipur,37,General,226,Card
001730,2023-08-04,Delhi,Chennai,66,Sleeper,690,UPI
001731,2023-08-04,Mumbai,Chennai,67,Sleeper,871,NetBanking
001732,2023-08-04,Delhi,BCT,60,Sleeper,604,UPI
001733,2023-08-05,BCT,NDLS,43,Sleeper,1193,UPI
001734,2023-08-05,NDLS,Mumbai,64,Sleeper,818,Card
001735,2023-08-05,HWH,Jaipur,28,AC,1617,Card
001736,2023-08-05,SBC,MAS,54,General,280,Card
001737,2023-08-05,Gorakhpur,Mumbai,37,Sleeper,1181,NetBanking
001738,2023-08-05,Jaipur,Gorakhpur,80,AC,1614,Card
001739,2023-08-05,Jaipur,Delhi,78,Sleeper,862,UPI
001740,2023-08-05,HWH,Jaipur,11,Sleeper,905,Card
001741,2023-08-06,Mumbai,Mumbai,50,General,341,UPI
001742,2023-08-06,Jaipur,Jaipur,66,General,406,UPI
001743,2023-08-06,MAS,MAS,5,General,310,UPI
001744,2023-08-06,Jaipur,NDLS,69,AC,1802,UPI
001745,2023-08-06,BCT,SBC,49,Sleeper,711,Cash
001746,2023-08-06,HWH,Delhi,59,Sleeper,1016,NetBanking
001747,2023-08-06,SBC,Delhi,70,AC,2054,Card
001748,2023-08-06,HWH,NDLS,71,Sleeper,884,NetBanking
001749,2023-08-07,SBC,Gorakhpur,58,General,327,Cash
001750,2023-08-07,MAS,Chennai,67,AC,1684,Card
001751,2023-08-07,Jaipur,SBC,58,Sleeper,820,Card
001752,2023-08-07,HWH,BCT,56,Sleeper,1043,Cash
001753,2023-08-07,Delhi,BCT,58,AC,1616,Cash
001754,2023-08-07,Chennai,SBC,71,Sleeper,669,Cash
001755,2023-08-07,MAS,Gorakhpur,41,General,269,NetBanking
001756,2023-08-07,Mumbai,Gorakhpur,16,General,309,Card
001757,2023-08-08,Delhi,MAS,63,General,331,NetBanking
001758,2023-08-08,SBC,HWH,24,Sleeper,1167,NetBanking
001759,2023-08-08,HWH,Mumbai,36,AC,2488,Card
001760,2023-08-08,SBC,Gorakhpur,75,Sleeper,1042,Cash
001761,2023-08-08,SBC,BCT,48,Sleeper,1200,Cash
001762,2023-08-08,MAS,NDLS,70,General,336,NetBanking
001763,2023-08-08,Delhi,BCT,59,AC,2003,Card
001764,2023-08-08,HWH,HWH,20,Sleeper,730,NetBanking
001765,2023-08-09,Jaipur,SBC,75,AC,1717,UPI
001766,2023-08-09,NDLS,HWH,72,Sleeper,770,Cash
001767,2023-08-09,Gorakhpur,Jaipur,56,General,299,NetBanking
001768,2023-08-09,Gorakhpur,Mumbai,41,Sleeper,728,UPI
001769,2023-08-09,MAS,Jaipur,50,Sleeper,656,Card
001770,2023-08-09,Mumbai,MAS,45,Sleeper,780,Cash
001771,2023-08-09,BCT,Gorakhpur,9,Sleeper,845,UPI
001772,2023-08-09,NDLS,MAS,70,General,343,UPI
001773,2023-08-10,HWH,HWH,9,General,250,Card
001774,2023-08-10,Gorakhpur,Jaipur,67,General,417,Cash
001775,2023-08-10,Mumbai,NDLS,7,General,303,UPI
001776,2023-08-10,BCT,Mumbai,12,Sleeper,1166,NetBanking
001777,2023-08-10,Delhi,NDLS,30,Sleeper,856,Card
001778,2023-08-10,HWH,NDLS,78,Sleeper,755,UPI
001779,2023-08-10,SBC,NDLS,57,Sleeper,1164,Card
001780,2023-08-10,Mumbai,SBC,80,General,386,Card
001781,2023-08-11,HWH,Gorakhpur,33,AC,2375,Cash
001782,2023-08-11,NDLS,Gorakhpur,18,General,349,Cash
001783,2023-08-11,SBC,Jaipur,9,Sleeper,624,UPI
001784,2023-08-11,NDLS,NDLS,31,Sleeper,1135,Card
001785,2023-08-11,Chennai,Delhi,72,Sleeper,659,Cash
001786,2023-08-11,Gorakhpur,Mumbai,33,General,265,Card
001787,2023-08-11,BCT,Delhi,7,Sleeper,1164,Card
001788,2023-08-11,Mumbai,MAS,34,Sleeper,705,UPI
001789,2023-08-12,SBC,Jaipur,13,AC,1595,Cash
001790,2023-08-12,Gorakhpur,Mumbai,5,Sleeper,1150,Card
001791,2023-08-12,MAS,HWH,27,AC,1667,NetBanking
001792,2023-08-12,NDLS,Jaipur,71,General,241,Card
001793,2023-08-12,Chennai,MAS,36,Sleeper,703,UPI
001794,2023-08-12,NDLS,MAS,10,Sleeper,803,UPI
001795,2023-08-12,HWH,MAS,53,AC,2019,Cash
001796,2023-08-12,Delhi,Delhi,19,AC,2474,Cash
001797,2023-08-13,Chennai,Gorakhpur,62,General,481,NetBanking
001798,2023-08-13,Chennai,Mumbai,57,AC,2407,UPI
001799,2023-08-13,BCT,HWH,34,AC,1542,Card
001800,2023-08-13,Mumbai,Chennai,80,AC,2446,Card
001801,2023-08-13,MAS,Chennai,44,General,309,Card
001802,2023-08-13,MAS,NDLS,63,General,409,Cash
001803,2023-08-13,BCT,SBC,67,Sleeper,648,UPI
001804,2023-08-13,NDLS,Jaipur,52,Sleeper,714,NetBanking
001805,2023-08-14,Jaipur,SBC,72,Sleeper,754,Card
001806,2023-08-14,Gorakhpur,Chennai,11,General,336,NetBanking
001807,2023-08-14,Jaipur,Chennai,51,Sleeper,1102,NetBanking
001808,2023-08-14,HWH,BCT,47,AC,2178,Card
001809,2023-08-14,MAS,HWH,20,AC,2332,UPI
001810,2023-08-14,Mumbai,BCT,26,AC,2210,Card
001811,2023-08-14,Delhi,NDLS,67,Sleeper,670,Cash
001812,2023-08-14,NDLS,BCT,50,General,206,Card
001813,2023-08-15,Mumbai,Jaipur,49,Sleeper,935,UPI
001814,2023-08-15,Mumbai,Delhi,45,AC,1566,Cash
001815,2023-08-15,SBC,NDLS,29,AC,1992,UPI
001816,2023-08-15,Chennai,Delhi,54,General,337,Card
001817,2023-08-15,Gorakhpur,NDLS,71,Sleeper,812,Card
001818,2023-08-15,Chennai,BCT,56,General,380,Card
001819,2023-08-15,Mumbai,Chennai,35,Sleeper,1198,Card
001820,2023-08-15,BCT,Delhi,41,Sleeper,847,Cash
001821,2023-08-16,Jaipur,Mumbai,26,Sleeper,813,UPI
001822,2023-08-16,SBC,NDLS,31,AC,1858,Card
001823,2023-08-16,Chennai,SBC,6,Sleeper,848,UPI
001824,2023-08-16,HWH,Gorakhpur,26,General,325,Card
001825,2023-08-16,Delhi,Mumbai,57,Sleeper,1115,UPI
001826,2023-08-16,Delhi,Mumbai,21,Sleeper,687,UPI
001827,2023-08-16,Gorakhpur,MAS,60,AC,2162,Card
001828,2023-08-16,HWH,MAS,35,General,375,UPI
001829,2023-08-17,Chennai,MAS,47,General,410,Card
001830,2023-08-17,Chennai,HWH,76,Sleeper,1025,Card
001831,2023-08-17,Mumbai,Chennai,57,General,458,Card
001832,2023-08-17,Chennai,SBC,9,Sleeper,680,UPI
001833,2023-08-17,HWH,Gorakhpur,6,Sleeper,737,UPI
001834,2023-08-17,Delhi,Jaipur,63,General,325,NetBanking
001835,2023-08-17,Mumbai,Delhi,8,General,429,NetBanking
001836,2023-08-17,NDLS,Mumbai,38,Sleeper,1059,NetBanking
001837,2023-08-18,HWH,HWH,71,AC,1844,Cash
001838,2023-08-18,BCT,Delhi,77,Sleeper,909,Cash
001839,2023-08-18,Chennai,HWH,10,General,219,UPI
001840,2023-08-18,Delhi,BCT,62,Sleeper,1160,UPI
001841,2023-08-18,Jaipur,HWH,51,Sleeper,1140,Cash
001842,2023-08-18,Chennai,BCT,9,Sleeper,1159,UPI
001843,2023-08-18,BCT,BCT,65,Sleeper,1076,NetBanking
001844,2023-08-18,Delhi,Jaipur,60,Sleeper,868,Cash
001845,2023-08-19,Gorakhpur,Gorakhpur,39,General,202,NetBanking
001846,2023-08-19,Chennai,Jaipur,17,Sleeper,615,UPI
001847,2023-08-19,Mumbai,HWH,30,AC,2105,NetBanking
001848,2023-08-19,SBC,Chennai,68,AC,1857,Card
001849,2023-08-19,HWH,BCT,15,General,333,Cash
001850,2023-08-19,BCT,Gorakhpur,66,Sleeper,732,UPI
001851,2023-08-19,Chennai,HWH,51,Sleeper,911,Card
001852,2023-08-19,NDLS,Mumbai,74,General,231,NetBanking
001853,2023-08-20,Jaipur,Gorakhpur,79,General,468,UPI
001854,2023-08-20,Delhi,Mumbai,62,General,224,UPI
001855,2023-08-20,BCT,BCT,14,General,258,UPI
001856,2023-08-20,HWH,Delhi,20,Sleeper,875,Card
001857,2023-08-20,Chennai,SBC,16,General,409,Cash
001858,2023-08-20,NDLS,BCT,75,Sleeper,1043,UPI
001859,2023-08-20,Delhi,MAS,54,General,256,UPI
001860,2023-08-20,HWH,MAS,19,General,384,NetBanking
001861,2023-08-21,Delhi,Chennai,63,General,253,UPI
001862,2023-08-21,HWH,Gorakhpur,74,Sleeper,967,Card
001863,2023-08-21,Chennai,SBC,66,AC,2440,Card
001864,2023-08-21,SBC,Mumbai,76,Sleeper,941,Card
001865,2023-08-21,MAS,NDLS,66,General,492,UPI
001866,2023-08-21,Mumbai,MAS,54,General,451,UPI
001867,2023-08-21,SBC,SBC,58,AC,1873,NetBanking
001868,2023-08-21,MAS,Chennai,58,AC,2449,UPI
001869,2023-08-22,Chennai,HWH,32,AC,2315,Cash
001870,2023-08-22,Chennai,SBC,55,General,311,Cash
001871,2023-08-22,Chennai,HWH,78,General,205,UPI
001872,2023-08-22,MAS,Gorakhpur,37,Sleeper,878,Cash
001873,2023-08-22,NDLS,Jaipur,5,Sleeper,981,UPI
001874,2023-08-22,BCT,HWH,73,General,212,Cash
001875,2023-08-22,MAS,Gorakhpur,5,General,243,Card
001876,2023-08-22,Jaipur,BCT,59,Sleeper,759,UPI
001877,2023-08-23,BCT,Gorakhpur,49,Sleeper,753,Cash
001878,2023-08-23,Jaipur,Mumbai,77,Sleeper,780,Cash
001879,2023-08-23,HWH,SBC,44,Sleeper,1125,Card
001880,2023-08-23,Mumbai,Delhi,65,Sleeper,779,Card
001881,2023-08-23,Mumbai,Jaipur,40,Sleeper,976,Cash
001882,2023-08-23,Mumbai,HWH,28,General,491,NetBanking
001883,2023-08-23,Gorakhpur,Jaipur,18,Sleeper,767,UPI
001884,2023-08-23,MAS,SBC,79,General,413,Card
001885,2023-08-24,NDLS,SBC,5,AC,1649,Cash
001886,2023-08-24,HWH,HWH,51,Sleeper,615,Cash
001887,2023-08-24,Chennai,Chennai,80,AC,1590,Cash
001888,2023-08-24,MAS,Delhi,25,Sleeper,719,UPI
001889,2023-08-24,Jaipur,HWH,77,General,452,NetBanking
001890,2023-08-24,Jaipur,NDLS,43,General,259,UPI
001891,2023-08-24,BCT,Jaipur,7,AC,1765,NetBanking
001892,2023-08-24,Chennai,NDLS,20,Sleeper,1008,NetBanking
001893,2023-08-25,Gorakhpur,Jaipur,72,General,230,UPI
001894,2023-08-25,Jaipur,BCT,30,Sleeper,620,NetBanking
001895,2023-08-25,Mumbai,Jaipur,58,Sleeper,1192,UPI
001896,2023-08-25,BCT,SBC,17,General,488,Card
001897,2023-08-25,SBC,Gorakhpur,65,Sleeper,1142,Card
001898,2023-08-25,Delhi,NDLS,24,AC,1997,Cash
